time,rms,temp
10:46:25,0.992,35.77
10:46:30,0.982,35.77
10:46:35,0.973,35.77
10:46:40,0.966,35.76
10:46:45,0.961,35.76
10:46:50,0.957,35.76
10:46:55,0.954,35.75
10:47:00,0.954,35.75
10:47:05,0.954,35.75
10:47:10,0.957,35.74
10:47:15,0.961,35.74
10:47:20,0.967,35.74
10:47:25,0.974,35.73
10:47:30,0.983,35.73
10:47:35,0.994,35.73
10:47:40,1.007,35.72
10:47:45,1.021,35.72
10:47:50,1.036,35.72
10:47:55,1.053,35.72
10:48:00,1.072,35.71
10:48:05,1.092,35.71
10:48:10,1.113,35.71
10:48:15,1.136,35.70
10:48:20,1.160,35.70
10:48:25,1.185,35.70
10:48:30,1.212,35.70
10:48:35,1.239,35.69
10:48:40,1.268,35.69
10:48:45,1.298,35.69
10:48:50,1.328,35.69
10:48:55,1.359,35.68
10:49:00,1.391,35.68
10:49:05,1.424,35.68
10:49:10,1.457,35.68
10:49:15,1.490,35.67
10:49:20,1.524,35.67
10:49:25,1.558,35.67
10:49:30,1.593,35.67
10:49:35,1.627,35.66
10:49:40,1.661,35.66
10:49:45,1.696,35.66
10:49:50,1.730,35.66
10:49:55,1.763,35.65
10:50:00,1.797,35.65
10:50:05,1.829,35.65
10:50:10,1.862,35.65
10:50:15,1.893,35.65
10:50:20,1.924,35.65
10:50:25,1.954,35.64
10:50:30,1.983,35.64
10:50:35,2.011,35.64
10:50:40,2.037,35.64
10:50:45,2.063,35.64
10:50:50,2.087,35.64
10:50:55,2.110,35.63
10:51:00,2.132,35.63
10:51:05,2.152,35.63
10:51:10,2.171,35.63
10:51:15,2.188,35.63
10:51:20,2.203,35.63
10:51:25,2.217,35.63
10:51:30,2.229,35.62
10:51:35,2.240,35.62
10:51:40,2.248,35.62
10:51:45,2.255,35.62
10:51:50,2.260,35.62
10:51:55,2.264,35.62
10:52:00,2.265,35.62
10:52:05,2.265,35.62
10:52:10,2.263,35.62
10:52:15,2.259,35.62
10:52:20,2.253,35.62
10:52:25,2.245,35.62
10:52:30,2.236,35.62
10:52:35,2.225,35.62
10:52:40,2.212,35.62
10:52:45,2.197,35.62
10:52:50,2.181,35.62
10:52:55,2.164,35.62
10:53:00,2.145,35.62
10:53:05,2.124,35.62
10:53:10,2.102,35.62
10:53:15,2.079,35.62
10:53:20,3.154,35.62
10:53:25,3.128,35.62
10:53:30,3.101,35.62
10:53:35,3.073,35.62
10:53:40,3.045,35.62
10:53:45,3.015,35.62
10:53:50,2.984,35.62
10:53:55,2.953,35.62
10:54:00,2.921,35.62
10:54:05,2.889,35.62
10:54:10,2.856,35.62
10:54:15,2.823,35.62
10:54:20,2.789,35.62
10:54:25,2.756,35.63
10:54:30,2.722,35.63
10:54:35,2.689,35.63
10:54:40,2.655,35.63
10:54:45,2.622,35.63
10:54:50,2.589,35.63
10:54:55,2.557,35.63
10:55:00,1.425,35.64
10:55:05,1.394,35.64
10:55:10,1.364,35.64
10:55:15,1.334,35.64
10:55:20,1.305,35.64
10:55:25,1.277,35.64
10:55:30,1.250,35.65
10:55:35,1.224,35.65
10:55:40,1.199,35.65
10:55:45,1.176,35.65
10:55:50,1.154,35.66
10:55:55,1.133,35.66
10:56:00,1.113,35.66
10:56:05,1.095,35.66
10:56:10,1.079,35.67
10:56:15,1.064,35.67
10:56:20,1.050,35.67
10:56:25,1.038,35.67
10:56:30,1.028,35.68
10:56:35,1.019,35.68
10:56:40,1.012,35.68
10:56:45,1.007,35.69
10:56:50,1.003,35.69
10:56:55,1.001,35.69
10:57:00,1.000,35.70
10:57:05,1.001,35.70
10:57:10,1.004,35.70
10:57:15,1.008,35.71
10:57:20,1.014,35.71
10:57:25,1.021,35.72
10:57:30,1.030,35.72
10:57:35,1.041,35.72
10:57:40,1.052,35.73
10:57:45,1.065,35.73
10:57:50,1.080,35.74
10:57:55,1.095,35.74
10:58:00,1.112,35.74
10:58:05,1.130,35.75
10:58:10,1.148,35.75
10:58:15,1.168,35.76
10:58:20,1.189,35.76
10:58:25,1.210,35.77
10:58:30,1.233,35.77
10:58:35,1.255,35.78
10:58:40,1.279,35.78
10:58:45,1.302,35.79
10:58:50,1.327,35.79
10:58:55,1.351,35.80
10:59:00,1.376,35.80
10:59:05,1.401,35.81
10:59:10,1.425,35.81
10:59:15,1.450,35.82
10:59:20,1.474,35.82
10:59:25,1.499,35.83
10:59:30,1.523,35.83
10:59:35,1.546,35.84
10:59:40,1.569,35.85
10:59:45,1.591,35.85
10:59:50,1.613,35.86
10:59:55,1.634,35.86
11:00:00,1.654,35.87
11:00:05,1.673,35.87
11:00:10,1.691,35.88
11:00:15,1.708,35.89
11:00:20,1.723,35.89
11:00:25,1.738,35.90
11:00:30,1.751,35.91
11:00:35,1.763,35.91
11:00:40,1.774,35.92
11:00:45,1.783,35.93
11:00:50,1.791,35.93
11:00:55,1.797,35.94
11:01:00,1.802,35.95
11:01:05,1.805,35.95
11:01:10,1.807,35.96
11:01:15,1.807,35.97
11:01:20,1.805,35.97
11:01:25,1.802,35.98
11:01:30,1.797,35.99
11:01:35,1.791,35.99
11:01:40,1.783,36.00
11:01:45,1.773,36.01
11:01:50,1.762,36.02
11:01:55,1.749,36.02
11:02:00,1.735,36.03
11:02:05,1.719,36.04
11:02:10,1.702,36.05
11:02:15,1.684,36.05
11:02:20,1.664,36.06
11:02:25,1.643,36.07
11:02:30,1.620,36.08
11:02:35,1.597,36.09
11:02:40,1.572,36.09
11:02:45,1.547,36.10
11:02:50,1.520,36.11
11:02:55,1.492,36.12
11:03:00,1.464,36.13
11:03:05,1.435,36.13
11:03:10,1.405,36.14
11:03:15,1.375,36.15
11:03:20,1.344,36.16
11:03:25,1.313,36.17
11:03:30,1.282,36.18
11:03:35,1.250,36.18
11:03:40,1.218,36.19
11:03:45,1.187,36.20
11:03:50,1.155,36.21
11:03:55,1.124,36.22
11:04:00,1.092,36.23
11:04:05,1.062,36.24
11:04:10,1.031,36.24
11:04:15,1.001,36.25
11:04:20,0.972,36.26
11:04:25,0.944,36.27
11:04:30,0.916,36.28
11:04:35,0.890,36.29
11:04:40,0.864,36.30
11:04:45,0.839,36.31
11:04:50,0.816,36.32
11:04:55,0.794,36.33
11:05:00,0.773,36.33
11:05:05,0.753,36.34
11:05:10,0.735,36.35
11:05:15,0.718,36.36
11:05:20,0.703,36.37
11:05:25,0.689,36.38
11:05:30,0.677,36.39
11:05:35,0.667,36.40
11:05:40,0.659,36.41
11:05:45,0.652,36.42
11:05:50,0.647,36.43
11:05:55,0.643,36.44
11:06:00,0.642,36.45
11:06:05,0.642,36.46
11:06:10,0.644,36.47
11:06:15,0.648,36.48
11:06:20,0.654,36.48
11:06:25,0.661,36.49
11:06:30,0.671,36.50
11:06:35,0.682,36.51
11:06:40,0.694,36.52
11:06:45,0.709,36.53
11:06:50,0.725,36.54
11:06:55,0.743,36.55
11:07:00,0.762,36.56
11:07:05,0.783,36.57
11:07:10,0.806,36.58
11:07:15,0.829,36.59
11:07:20,0.854,36.60
11:07:25,0.881,36.61
11:07:30,0.909,36.62
11:07:35,0.937,36.63
11:07:40,0.967,36.64
11:07:45,0.998,36.65
11:07:50,1.030,36.66
11:07:55,1.062,36.67
11:08:00,1.095,36.68
11:08:05,1.129,36.69
11:08:10,1.164,36.70
11:08:15,1.199,36.71
11:08:20,1.234,36.72
11:08:25,1.269,36.73
11:08:30,1.305,36.74
11:08:35,1.340,36.75
11:08:40,1.376,36.76
11:08:45,1.412,36.77
11:08:50,1.447,36.78
11:08:55,1.482,36.79
11:09:00,1.517,36.80
11:09:05,1.551,36.81
11:09:10,1.584,36.82
11:09:15,1.617,36.83
11:09:20,1.649,36.84
11:09:25,1.680,36.85
11:09:30,1.710,36.86
11:09:35,1.739,36.87
11:09:40,1.767,36.88
11:09:45,1.794,36.89
11:09:50,1.820,36.90
11:09:55,1.845,36.91
11:10:00,1.868,36.92
11:10:05,1.889,36.93
11:10:10,1.910,36.93
11:10:15,1.928,36.94
11:10:20,1.945,36.95
11:10:25,1.961,36.96
11:10:30,1.975,36.97
11:10:35,1.987,36.98
11:10:40,1.998,36.99
11:10:45,2.007,37.00
11:10:50,2.014,37.01
11:10:55,2.020,37.02
11:11:00,2.024,37.03
11:11:05,2.026,37.04
11:11:10,2.026,37.05
11:11:15,2.025,37.06
11:11:20,2.022,37.07
11:11:25,2.018,37.08
11:11:30,2.012,37.09
11:11:35,2.004,37.10
11:11:40,1.995,37.11
11:11:45,1.984,37.12
11:11:50,1.972,37.12
11:11:55,1.959,37.13
11:12:00,1.944,37.14
11:12:05,1.928,37.15
11:12:10,1.910,37.16
11:12:15,1.892,37.17
11:12:20,1.873,37.18
11:12:25,1.852,37.19
11:12:30,1.831,37.20
11:12:35,1.809,37.21
11:12:40,1.786,37.22
11:12:45,1.762,37.22
11:12:50,1.738,37.23
11:12:55,1.713,37.24
11:13:00,1.688,37.25
11:13:05,1.663,37.26
11:13:10,1.637,37.27
11:13:15,1.612,37.28
11:13:20,1.586,37.28
11:13:25,1.560,37.29
11:13:30,1.535,37.30
11:13:35,1.510,37.31
11:13:40,1.485,37.32
11:13:45,1.460,37.33
11:13:50,1.436,37.34
11:13:55,1.413,37.34
11:14:00,1.390,37.35
11:14:05,1.368,37.36
11:14:10,1.347,37.37
11:14:15,1.327,37.38
11:14:20,1.308,37.38
11:14:25,1.290,37.39
11:14:30,1.273,37.40
11:14:35,1.257,37.41
11:14:40,1.243,37.42
11:14:45,1.229,37.42
11:14:50,1.217,37.43
11:14:55,1.207,37.44
11:15:00,1.198,37.45
11:15:05,1.190,37.45
11:15:10,1.184,37.46
11:15:15,1.179,37.47
11:15:20,1.176,37.48
11:15:25,1.175,37.48
11:15:30,1.175,37.49
11:15:35,1.176,37.50
11:15:40,1.179,37.50
11:15:45,1.184,37.51
11:15:50,1.191,37.52
11:15:55,1.198,37.52
11:16:00,1.208,37.53
11:16:05,1.219,37.54
11:16:10,1.231,37.54
11:16:15,1.245,37.55
11:16:20,1.260,37.56
11:16:25,1.277,37.56
11:16:30,1.295,37.57
11:16:35,1.314,37.58
11:16:40,1.334,37.58
11:16:45,1.355,37.59
11:16:50,1.378,37.60
11:16:55,1.401,37.60
11:17:00,1.426,37.61
11:17:05,1.451,37.61
11:17:10,1.477,37.62
11:17:15,1.504,37.63
11:17:20,1.531,37.63
11:17:25,1.559,37.64
11:17:30,1.588,37.64
11:17:35,1.616,37.65
11:17:40,1.645,37.65
11:17:45,1.674,37.66
11:17:50,1.703,37.67
11:17:55,1.733,37.67
11:18:00,1.762,37.68
11:18:05,1.790,37.68
11:18:10,1.819,37.69
11:18:15,1.847,37.69
11:18:20,1.874,37.70
11:18:25,1.902,37.70
11:18:30,1.928,37.71
11:18:35,1.953,37.71
11:18:40,1.978,37.72
11:18:45,2.002,37.72
11:18:50,2.025,37.72
11:18:55,2.047,37.73
11:19:00,2.067,37.73
11:19:05,2.087,37.74
11:19:10,2.105,37.74
11:19:15,2.121,37.75
11:19:20,2.137,37.75
11:19:25,2.150,37.75
11:19:30,2.163,37.76
11:19:35,2.173,37.76
11:19:40,2.183,37.77
11:19:45,2.190,37.77
11:19:50,2.196,37.77
11:19:55,2.200,37.78
11:20:00,2.202,37.78
11:20:05,2.203,37.78
11:20:10,2.201,37.79
11:20:15,2.198,37.79
11:20:20,2.194,37.79
11:20:25,2.187,37.80
11:20:30,2.179,37.80
11:20:35,2.169,37.80
11:20:40,2.157,37.80
11:20:45,2.143,37.81
11:20:50,2.128,37.81
11:20:55,2.111,37.81
11:21:00,2.093,37.82
11:21:05,2.073,37.82
11:21:10,2.051,37.82
11:21:15,2.028,37.82
11:21:20,2.004,37.83
11:21:25,1.978,37.83
11:21:30,1.951,37.83
11:21:35,1.923,37.83
11:21:40,1.893,37.83
11:21:45,1.863,37.84
11:21:50,1.831,37.84
11:21:55,1.799,37.84
11:22:00,1.766,37.84
11:22:05,1.732,37.84
11:22:10,1.697,37.84
11:22:15,1.662,37.85
11:22:20,1.627,37.85
11:22:25,1.591,37.85
11:22:30,1.555,37.85
11:22:35,1.518,37.85
11:22:40,1.482,37.85
11:22:45,1.446,37.85
11:22:50,1.409,37.85
11:22:55,1.373,37.86
11:23:00,1.338,37.86
11:23:05,1.302,37.86
11:23:10,1.268,37.86
11:23:15,1.233,37.86
11:23:20,1.200,37.86
11:23:25,1.167,37.86
11:23:30,1.135,37.86
11:23:35,1.104,37.86
11:23:40,1.075,37.86
11:23:45,1.046,37.86
11:23:50,1.018,37.86
11:23:55,0.992,37.86
11:24:00,0.967,37.86
11:24:05,0.943,37.86
11:24:10,0.921,37.86
11:24:15,0.900,37.86
11:24:20,0.881,37.86
11:24:25,0.863,37.86
11:24:30,0.847,37.86
11:24:35,0.832,37.86
11:24:40,0.820,37.86
11:24:45,0.809,37.86
11:24:50,0.799,37.86
11:24:55,0.792,37.86
11:25:00,0.786,37.86
11:25:05,0.782,37.86
11:25:10,0.780,37.86
11:25:15,0.779,37.85
11:25:20,0.781,37.85
11:25:25,0.784,37.85
11:25:30,0.788,37.85
11:25:35,0.795,37.85
11:25:40,0.802,37.85
11:25:45,0.812,37.85
11:25:50,0.823,37.85
11:25:55,0.836,37.85
11:26:00,0.850,37.84
11:26:05,0.866,37.84
11:26:10,0.882,37.84
11:26:15,0.901,37.84
11:26:20,0.920,37.84
11:26:25,0.941,37.84
11:26:30,0.962,37.83
11:26:35,0.985,37.83
11:26:40,1.008,37.83
11:26:45,1.033,37.83
11:26:50,1.058,37.83
11:26:55,1.084,37.83
11:27:00,1.110,37.82
11:27:05,1.137,37.82
11:27:10,1.165,37.82
11:27:15,1.192,37.82
11:27:20,1.220,37.82
11:27:25,1.248,37.81
11:27:30,1.276,37.81
11:27:35,1.304,37.81
11:27:40,1.332,37.81
11:27:45,1.359,37.80
11:27:50,1.387,37.80
11:27:55,1.413,37.80
11:28:00,1.440,37.80
11:28:05,1.465,37.79
11:28:10,1.490,37.79
11:28:15,1.515,37.79
11:28:20,1.538,37.79
11:28:25,1.561,37.78
11:28:30,1.582,37.78
11:28:35,1.603,37.78
11:28:40,1.622,37.77
11:28:45,1.640,37.77
11:28:50,1.657,37.77
11:28:55,1.673,37.77
11:29:00,1.687,37.76
11:29:05,1.700,37.76
11:29:10,1.711,37.76
11:29:15,1.721,37.75
11:29:20,1.730,37.75
11:29:25,1.737,37.75
11:29:30,1.742,37.75
11:29:35,1.746,37.74
11:29:40,1.748,37.74
11:29:45,1.749,37.74
11:29:50,1.748,37.73
11:29:55,1.746,37.73
11:30:00,1.742,37.73
11:30:05,1.737,37.72
11:30:10,1.730,37.72
11:30:15,1.721,37.72
11:30:20,1.711,37.71
11:30:25,1.700,37.71
11:30:30,1.687,37.71
11:30:35,1.673,37.70
11:30:40,1.657,37.70
11:30:45,1.641,37.70
11:30:50,1.623,37.69
11:30:55,1.604,37.69
11:31:00,1.584,37.69
11:31:05,1.563,37.68
11:31:10,1.541,37.68
11:31:15,1.518,37.68
11:31:20,1.495,37.67
11:31:25,1.471,37.67
11:31:30,1.446,37.67
11:31:35,1.421,37.66
11:31:40,1.395,37.66
11:31:45,1.369,37.66
11:31:50,1.343,37.65
11:31:55,1.316,37.65
11:32:00,1.290,37.65
11:32:05,1.263,37.64
11:32:10,1.237,37.64
11:32:15,1.211,37.64
11:32:20,1.185,37.63
11:32:25,1.159,37.63
11:32:30,1.134,37.62
11:32:35,1.110,37.62
11:32:40,1.086,37.62
11:32:45,1.063,37.61
11:32:50,1.041,37.61
11:32:55,1.020,37.61
11:33:00,1.000,37.60
11:33:05,0.981,37.60
11:33:10,0.963,37.60
11:33:15,0.946,37.59
11:33:20,0.930,37.59
11:33:25,0.916,37.59
11:33:30,0.903,37.58
11:33:35,0.892,37.58
11:33:40,0.882,37.58
11:33:45,0.874,37.57
11:33:50,0.867,37.57
11:33:55,0.862,37.57
11:34:00,0.859,37.56
11:34:05,0.857,37.56
11:34:10,0.857,37.56
11:34:15,0.858,37.55
11:34:20,0.862,37.55
11:34:25,0.867,37.55
11:34:30,0.874,37.54
11:34:35,0.882,37.54
11:34:40,0.892,37.54
11:34:45,0.904,37.54
11:34:50,0.918,37.53
11:34:55,0.933,37.53
11:35:00,0.950,37.53
11:35:05,0.969,37.52
11:35:10,0.989,37.52
11:35:15,1.010,37.52
11:35:20,1.033,37.51
11:35:25,1.057,37.51
11:35:30,1.083,37.51
11:35:35,1.110,37.51
11:35:40,1.138,37.50
11:35:45,1.167,37.50
11:35:50,1.197,37.50
11:35:55,1.229,37.50
11:36:00,1.261,37.49
11:36:05,1.294,37.49
11:36:10,1.328,37.49
11:36:15,1.362,37.49
11:36:20,1.397,37.48
11:36:25,1.432,37.48
11:36:30,1.468,37.48
11:36:35,1.504,37.48
11:36:40,1.540,40.27
11:36:45,1.576,40.27
11:36:50,1.612,40.27
11:36:55,1.648,40.27
11:37:00,1.684,40.27
11:37:05,1.720,40.26
11:37:10,1.755,40.26
11:37:15,1.790,40.26
11:37:20,1.824,40.26
11:37:25,1.857,40.26
11:37:30,1.889,40.25
11:37:35,1.921,40.25
11:37:40,1.952,40.25
11:37:45,1.982,40.25
11:37:50,2.010,40.25
11:37:55,2.038,40.25
11:38:00,2.064,40.24
11:38:05,2.089,40.24
11:38:10,2.112,40.24
11:38:15,2.134,40.24
11:38:20,2.155,40.24
11:38:25,2.174,40.24
11:38:30,2.191,40.24
11:38:35,2.207,40.23
11:38:40,2.221,40.23
11:38:45,2.234,40.23
11:38:50,2.244,40.23
11:38:55,2.253,40.23
11:39:00,2.260,40.23
11:39:05,2.265,40.23
11:39:10,2.269,40.23
11:39:15,2.271,40.23
11:39:20,2.271,40.23
11:39:25,2.269,40.23
11:39:30,2.265,40.23
11:39:35,2.260,40.23
11:39:40,2.252,40.23
11:39:45,2.243,40.23
11:39:50,2.233,40.23
11:39:55,2.221,40.22
11:40:00,2.207,40.22
11:40:05,2.192,37.42
11:40:10,2.175,37.42
11:40:15,2.157,37.42
11:40:20,2.137,37.43
11:40:25,2.116,37.43
11:40:30,2.094,37.43
11:40:35,2.071,37.43
11:40:40,2.047,37.43
11:40:45,2.021,37.43
11:40:50,1.995,37.43
11:40:55,1.968,37.43
11:41:00,1.940,37.43
11:41:05,1.912,37.43
11:41:10,1.883,37.43
11:41:15,1.853,37.43
11:41:20,1.823,37.43
11:41:25,1.793,37.43
11:41:30,1.763,37.43
11:41:35,1.732,37.44
11:41:40,1.702,37.44
11:41:45,1.671,37.44
11:41:50,1.641,37.44
11:41:55,1.611,37.44
11:42:00,1.581,37.44
11:42:05,1.552,37.44
11:42:10,1.523,37.45
11:42:15,1.495,37.45
11:42:20,1.468,37.45
11:42:25,1.441,37.45
11:42:30,1.416,37.45
11:42:35,1.391,37.46
11:42:40,1.367,37.46
11:42:45,1.345,37.46
11:42:50,1.323,37.46
11:42:55,1.303,37.46
11:43:00,1.284,37.47
11:43:05,1.266,37.47
11:43:10,1.250,37.47
11:43:15,1.235,37.47
11:43:20,1.221,37.48
11:43:25,1.209,37.48
11:43:30,1.199,37.48
11:43:35,1.190,37.49
11:43:40,1.183,37.49
11:43:45,1.177,37.49
11:43:50,1.173,37.50
11:43:55,1.170,37.50
11:44:00,1.169,37.50
11:44:05,1.170,37.51
11:44:10,1.172,37.51
11:44:15,1.176,37.51
11:44:20,1.181,37.52
11:44:25,1.188,37.52
11:44:30,1.196,37.52
11:44:35,1.206,37.53
11:44:40,1.217,37.53
11:44:45,1.229,37.53
11:44:50,1.243,37.54
11:44:55,1.258,37.54
11:45:00,2.024,37.55
11:45:05,2.042,37.55
11:45:10,2.060,37.56
11:45:15,2.079,37.56
11:45:20,2.100,37.56
11:45:25,2.121,37.57
11:45:30,2.143,37.57
11:45:35,2.166,37.58
11:45:40,2.189,37.58
11:45:45,2.213,37.59
11:45:50,2.237,37.59
11:45:55,2.262,37.60
11:46:00,2.286,37.60
11:46:05,2.311,37.61
11:46:10,2.336,37.61
11:46:15,2.362,37.62
11:46:20,2.387,37.62
11:46:25,2.411,37.63
11:46:30,2.436,37.63
11:46:35,2.460,37.64
11:46:40,2.484,37.65
11:46:45,1.757,37.65
11:46:50,1.779,37.66
11:46:55,1.801,37.66
11:47:00,1.822,37.67
11:47:05,1.842,37.68
11:47:10,1.861,37.68
11:47:15,1.879,37.69
11:47:20,1.896,37.69
11:47:25,1.911,37.70
11:47:30,1.926,37.71
11:47:35,1.939,37.71
11:47:40,1.951,37.72
11:47:45,1.961,37.73
11:47:50,1.970,37.73
11:47:55,1.978,37.74
11:48:00,1.983,37.75
11:48:05,1.988,37.75
11:48:10,1.991,37.76
11:48:15,1.992,37.77
11:48:20,1.991,37.77
11:48:25,1.989,37.78
11:48:30,1.985,37.79
11:48:35,1.980,37.79
11:48:40,1.972,37.80
11:48:45,1.964,37.81
11:48:50,1.953,37.82
11:48:55,1.941,37.82
11:49:00,1.927,37.83
11:49:05,1.912,37.84
11:49:10,1.895,37.85
11:49:15,1.877,37.85
11:49:20,1.857,37.86
11:49:25,1.836,37.87
11:49:30,1.813,37.88
11:49:35,1.789,37.88
11:49:40,1.764,37.89
11:49:45,1.738,37.90
11:49:50,1.710,37.91
11:49:55,1.682,37.92
11:50:00,1.652,37.92
11:50:05,1.622,37.93
11:50:10,1.590,37.94
11:50:15,1.559,37.95
11:50:20,1.526,37.96
11:50:25,1.493,37.96
11:50:30,1.459,37.97
11:50:35,1.425,37.98
11:50:40,1.391,37.99
11:50:45,1.357,38.00
11:50:50,1.322,38.01
11:50:55,1.288,38.02
11:51:00,1.253,38.02
11:51:05,1.219,38.03
11:51:10,1.185,38.04
11:51:15,1.152,38.05
11:51:20,1.119,38.06
11:51:25,1.086,38.07
11:51:30,1.055,38.08
11:51:35,1.024,38.09
11:51:40,2.093,38.09
11:51:45,2.064,38.10
11:51:50,2.036,38.11
11:51:55,2.009,38.12
11:52:00,1.983,38.13
11:52:05,1.958,38.14
11:52:10,1.935,38.15
11:52:15,1.913,38.16
11:52:20,1.892,38.17
11:52:25,1.873,38.18
11:52:30,1.856,38.19
11:52:35,1.840,38.19
11:52:40,1.826,38.20
11:52:45,1.813,38.21
11:52:50,1.802,38.22
11:52:55,1.793,38.23
11:53:00,1.786,38.24
11:53:05,1.780,38.25
11:53:10,1.776,38.26
11:53:15,1.775,38.27
11:53:20,0.674,38.28
11:53:25,0.676,38.29
11:53:30,0.680,38.30
11:53:35,0.685,38.31
11:53:40,0.692,38.32
11:53:45,0.701,38.33
11:53:50,0.712,38.34
11:53:55,0.724,38.35
11:54:00,0.738,38.36
11:54:05,0.754,38.37
11:54:10,0.771,38.38
11:54:15,0.790,38.39
11:54:20,0.810,38.40
11:54:25,0.832,38.41
11:54:30,0.854,38.42
11:54:35,0.879,38.43
11:54:40,0.904,38.44
11:54:45,0.931,38.44
11:54:50,0.958,38.45
11:54:55,0.987,38.46
11:55:00,1.016,38.47
11:55:05,1.047,38.48
11:55:10,1.078,38.49
11:55:15,1.109,38.50
11:55:20,1.141,38.51
11:55:25,1.174,38.52
11:55:30,1.207,38.53
11:55:35,1.240,38.54
11:55:40,1.273,38.55
11:55:45,1.307,38.56
11:55:50,1.340,38.57
11:55:55,1.373,38.58
11:56:00,1.406,38.59
11:56:05,1.439,38.60
11:56:10,1.471,38.61
11:56:15,1.503,38.62
11:56:20,1.534,38.63
11:56:25,1.565,38.64
11:56:30,1.595,38.65
11:56:35,1.623,38.66
11:56:40,1.651,38.67
11:56:45,1.678,38.68
11:56:50,1.704,38.69
11:56:55,1.729,38.70
11:57:00,1.753,38.71
11:57:05,1.775,38.72
11:57:10,1.796,38.73
11:57:15,1.816,38.74
11:57:20,1.834,38.75
11:57:25,1.851,38.76
11:57:30,1.866,38.77
11:57:35,1.879,38.78
11:57:40,1.892,38.79
11:57:45,1.902,38.80
11:57:50,1.911,38.81
11:57:55,1.918,38.82
11:58:00,1.924,38.83
11:58:05,1.928,38.84
11:58:10,1.930,38.85
11:58:15,1.931,38.85
11:58:20,1.930,38.86
11:58:25,1.928,38.87
11:58:30,1.924,38.88
11:58:35,1.918,38.89
11:58:40,1.911,38.90
11:58:45,1.902,38.91
11:58:50,1.892,38.92
11:58:55,1.881,38.93
11:59:00,1.868,38.94
11:59:05,1.854,38.95
11:59:10,1.839,38.96
11:59:15,1.823,38.97
11:59:20,1.805,38.98
11:59:25,1.786,38.98
11:59:30,1.767,38.99
11:59:35,1.747,39.00
11:59:40,1.725,39.01
11:59:45,1.703,39.02
11:59:50,1.681,39.03
11:59:55,1.658,39.04
12:00:00,1.634,39.05
12:00:05,1.610,39.06
12:00:10,1.586,39.06
12:00:15,1.562,39.07
12:00:20,1.537,39.08
12:00:25,1.513,39.09
12:00:30,1.488,39.10
12:00:35,1.464,39.11
12:00:40,1.440,39.12
12:00:45,1.416,39.12
12:00:50,1.393,39.13
12:00:55,1.370,39.14
12:01:00,1.348,39.15
12:01:05,1.327,39.16
12:01:10,1.306,39.17
12:01:15,1.286,39.17
12:01:20,1.268,39.18
12:01:25,1.250,39.19
12:01:30,1.233,39.20
12:01:35,1.218,39.21
12:01:40,1.203,39.21
12:01:45,1.190,39.22
12:01:50,1.178,39.23
12:01:55,1.168,39.24
12:02:00,1.159,39.24
12:02:05,1.151,39.25
12:02:10,1.145,39.26
12:02:15,1.141,39.27
12:02:20,1.138,39.27
12:02:25,1.136,39.28
12:02:30,1.137,39.29
12:02:35,1.138,39.30
12:02:40,1.142,39.30
12:02:45,1.147,39.31
12:02:50,1.153,39.32
12:02:55,1.162,39.32
12:03:00,1.172,39.33
12:03:05,1.183,39.34
12:03:10,1.196,39.34
12:03:15,1.210,39.35
12:03:20,1.226,39.36
12:03:25,1.244,39.36
12:03:30,1.263,39.37
12:03:35,1.283,39.38
12:03:40,1.304,39.38
12:03:45,1.327,39.39
12:03:50,1.351,39.40
12:03:55,1.376,39.40
12:04:00,1.402,39.41
12:04:05,1.429,39.42
12:04:10,1.457,39.42
12:04:15,1.486,39.43
12:04:20,1.515,39.43
12:04:25,1.545,39.44
12:04:30,1.576,39.44
12:04:35,1.607,39.45
12:04:40,1.639,39.46
12:04:45,1.671,39.46
12:04:50,1.703,39.47
12:04:55,1.735,39.47
12:05:00,1.768,39.48
12:05:05,1.800,39.48
12:05:10,1.832,39.49
12:05:15,1.864,39.49
12:05:20,1.895,39.50
12:05:25,1.926,39.50
12:05:30,1.957,39.51
12:05:35,1.986,39.51
12:05:40,2.015,39.52
12:05:45,2.044,39.52
12:05:50,2.071,39.53
12:05:55,2.097,39.53
12:06:00,2.123,39.54
12:06:05,2.147,39.54
12:06:10,2.170,39.54
12:06:15,2.192,39.55
12:06:20,2.212,39.55
12:06:25,2.231,39.56
12:06:30,2.249,39.56
12:06:35,2.265,39.57
12:06:40,2.279,39.57
12:06:45,2.292,39.57
12:06:50,2.303,39.58
12:06:55,2.312,39.58
12:07:00,2.320,39.58
12:07:05,2.326,39.59
12:07:10,2.330,39.59
12:07:15,2.332,39.59
12:07:20,2.333,39.60
12:07:25,2.331,39.60
12:07:30,2.328,39.60
12:07:35,2.323,39.61
12:07:40,2.316,39.61
12:07:45,2.308,39.61
12:07:50,2.298,39.62
12:07:55,2.286,39.62
12:08:00,2.272,39.62
12:08:05,2.256,39.62
12:08:10,2.239,39.63
12:08:15,2.221,39.63
12:08:20,2.201,39.63
12:08:25,2.179,39.63
12:08:30,2.156,39.64
12:08:35,2.131,39.64
12:08:40,2.106,39.64
12:08:45,2.079,39.64
12:08:50,2.050,39.64
12:08:55,2.021,39.65
12:09:00,1.991,39.65
12:09:05,1.960,39.65
12:09:10,1.928,39.65
12:09:15,1.895,39.65
12:09:20,1.862,39.65
12:09:25,1.828,39.66
12:09:30,1.794,39.66
12:09:35,1.759,39.66
